scenario,mode,epsilon,seed,policy,packet,from,to,window,expected_s,send_s,overshoot_s,malicious_sender
2,medium,5.0,38,DSDV,1001,n4,n3,4,90.000,95.645,5.645,1
2,medium,5.0,38,DSDV,1001,n4,n3,4,150.000,155.378,5.378,1
2,medium,5.0,38,AODV,1001,n4,n3,4,90.000,95.645,5.645,1
2,medium,5.0,38,AODV,1001,n4,n3,4,150.000,155.378,5.378,1
2,medium,5.0,38,OLSR,1001,n4,n3,4,90.000,95.645,5.645,1
2,medium,5.0,38,OLSR,1001,n4,n3,4,150.000,155.378,5.378,1
2,medium,5.0,38,DSR,1001,n4,n3,4,90.000,95.645,5.645,1
2,medium,5.0,38,DSR,1001,n4,n3,4,150.000,155.378,5.378,1
2,medium,5.0,39,DSDV,1001,n4,n3,4,90.000,95.891,5.891,1
2,medium,5.0,39,DSDV,1001,n4,n3,4,150.000,157.182,7.182,1
2,medium,5.0,39,DSDV,1001,n4,n3,4,210.000,215.765,5.765,1
2,medium,5.0,39,DSDV,1001,n4,n3,4,270.000,279.437,9.437,1
2,medium,5.0,39,AODV,1001,n4,n3,4,90.000,95.891,5.891,1
2,medium,5.0,39,AODV,1001,n4,n3,4,150.000,157.182,7.182,1
2,medium,5.0,39,AODV,1001,n4,n3,4,210.000,215.765,5.765,1
2,medium,5.0,39,AODV,1001,n4,n3,4,270.000,279.437,9.437,1
2,medium,5.0,39,OLSR,1001,n4,n3,4,90.000,95.891,5.891,1
2,medium,5.0,39,OLSR,1001,n4,n3,4,150.000,157.182,7.182,1
2,medium,5.0,39,OLSR,1001,n4,n3,4,210.000,215.765,5.765,1
2,medium,5.0,39,OLSR,1001,n4,n3,4,270.000,279.437,9.437,1
2,medium,5.0,39,DSR,1001,n4,n3,4,90.000,95.891,5.891,1
2,medium,5.0,39,DSR,1001,n4,n3,4,150.000,157.182,7.182,1
2,medium,5.0,39,DSR,1001,n4,n3,4,210.000,215.765,5.765,1
2,medium,5.0,39,DSR,1001,n4,n3,4,270.000,279.437,9.437,1
2,medium,5.0,40,DSDV,1001,n4,n3,4,90.000,99.029,9.029,1
2,medium,5.0,40,DSDV,1001,n4,n3,4,150.000,155.178,5.178,1
2,medium,5.0,40,DSDV,1001,n4,n3,4,210.000,215.505,5.505,1
2,medium,5.0,40,DSDV,1001,n4,n3,4,270.000,278.969,8.969,1
2,medium,5.0,40,DSDV,1001,n3,n2,3,360.000,365.465,5.465,1
2,medium,5.0,40,DSDV,1001,n3,n2,3,420.000,430.056,10.056,1
2,medium,5.0,40,DSDV,1001,n3,n2,3,480.000,485.096,5.096,1
2,medium,5.0,40,DSDV,1001,n3,n2,3,540.000,548.325,8.325,1
2,medium,5.0,40,AODV,1001,n4,n3,4,90.000,99.029,9.029,1
2,medium,5.0,40,AODV,1001,n4,n3,4,150.000,155.178,5.178,1
2,medium,5.0,40,AODV,1001,n4,n3,4,210.000,215.505,5.505,1
2,medium,5.0,40,AODV,1001,n4,n3,4,270.000,278.969,8.969,1
2,medium,5.0,40,AODV,1001,n3,n2,3,360.000,365.465,5.465,1
2,medium,5.0,40,AODV,1001,n3,n2,3,420.000,430.056,10.056,1
2,medium,5.0,40,AODV,1001,n3,n2,3,480.000,485.096,5.096,1
2,medium,5.0,40,AODV,1001,n3,n2,3,540.000,548.325,8.325,1
2,medium,5.0,40,OLSR,1001,n4,n3,4,90.000,99.029,9.029,1
2,medium,5.0,40,OLSR,1001,n4,n3,4,150.000,155.178,5.178,1
2,medium,5.0,40,OLSR,1001,n4,n3,4,210.000,215.505,5.505,1
2,medium,5.0,40,OLSR,1001,n4,n3,4,270.000,278.969,8.969,1
2,medium,5.0,40,OLSR,1001,n3,n2,3,360.000,365.465,5.465,1
2,medium,5.0,40,OLSR,1001,n3,n2,3,420.000,430.056,10.056,1
2,medium,5.0,40,OLSR,1001,n3,n2,3,480.000,485.096,5.096,1
2,medium,5.0,40,OLSR,1001,n3,n2,3,540.000,548.325,8.325,1
2,medium,5.0,40,DSR,1001,n4,n3,4,90.000,99.029,9.029,1
2,medium,5.0,40,DSR,1001,n4,n3,4,150.000,155.178,5.178,1
2,medium,5.0,40,DSR,1001,n4,n3,4,210.000,215.505,5.505,1
2,medium,5.0,40,DSR,1001,n4,n3,4,270.000,278.969,8.969,1
2,medium,5.0,40,DSR,1001,n3,n2,3,360.000,365.465,5.465,1
2,medium,5.0,40,DSR,1001,n3,n2,3,420.000,430.056,10.056,1
2,medium,5.0,40,DSR,1001,n3,n2,3,480.000,485.096,5.096,1
2,medium,5.0,40,DSR,1001,n3,n2,3,540.000,548.325,8.325,1
2,medium,5.0,41,DSDV,1001,n4,n3,4,90.000,99.209,9.209,1
2,medium,5.0,41,DSDV,1001,n4,n3,4,150.000,157.422,7.422,1
2,medium,5.0,41,DSDV,1001,n3,n2,3,240.000,245.465,5.465,1
2,medium,5.0,41,AODV,1001,n4,n3,4,90.000,99.209,9.209,1
2,medium,5.0,41,AODV,1001,n4,n3,4,150.000,157.422,7.422,1
2,medium,5.0,41,AODV,1001,n3,n2,3,240.000,245.465,5.465,1
2,medium,5.0,41,OLSR,1001,n4,n3,4,90.000,99.209,9.209,1
2,medium,5.0,41,OLSR,1001,n4,n3,4,150.000,157.422,7.422,1
2,medium,5.0,41,OLSR,1001,n3,n2,3,240.000,245.465,5.465,1
2,medium,5.0,41,DSR,1001,n4,n3,4,90.000,99.209,9.209,1
2,medium,5.0,41,DSR,1001,n4,n3,4,150.000,157.422,7.422,1
2,medium,5.0,41,DSR,1001,n3,n2,3,240.000,245.465,5.465,1
2,medium,5.0,42,DSDV,1001,n3,n2,3,120.000,125.465,5.465,1
2,medium,5.0,42,AODV,1001,n3,n2,3,120.000,125.465,5.465,1
2,medium,5.0,42,OLSR,1001,n3,n2,3,120.000,125.465,5.465,1
2,medium,5.0,42,DSR,1001,n3,n2,3,120.000,125.465,5.465,1
2,medium,5.0,43,DSDV,1001,n4,n3,4,90.000,95.505,5.505,1
2,medium,5.0,43,DSDV,1001,n4,n3,4,150.000,158.969,8.969,1
2,medium,5.0,43,DSDV,1001,n4,n3,4,210.000,219.029,9.029,1
2,medium,5.0,43,DSDV,1001,n4,n3,4,270.000,275.178,5.178,1
2,medium,5.0,43,DSDV,1001,n4,n3,4,330.000,339.209,9.209,1
2,medium,5.0,43,DSDV,1001,n4,n3,4,390.000,397.422,7.422,1
2,medium,5.0,43,DSDV,1001,n4,n3,4,450.000,456.323,6.323,1
2,medium,5.0,43,DSDV,1001,n3,n2,3,540.000,549.675,9.675,1
2,medium,5.0,43,AODV,1001,n4,n3,4,90.000,95.505,5.505,1
2,medium,5.0,43,AODV,1001,n4,n3,4,150.000,158.969,8.969,1
2,medium,5.0,43,AODV,1001,n4,n3,4,210.000,219.029,9.029,1
2,medium,5.0,43,AODV,1001,n4,n3,4,270.000,275.178,5.178,1
2,medium,5.0,43,AODV,1001,n4,n3,4,330.000,339.209,9.209,1
2,medium,5.0,43,AODV,1001,n4,n3,4,390.000,397.422,7.422,1
2,medium,5.0,43,AODV,1001,n4,n3,4,450.000,456.323,6.323,1
2,medium,5.0,43,AODV,1001,n3,n2,3,540.000,549.675,9.675,1
2,medium,5.0,43,OLSR,1001,n4,n3,4,90.000,95.505,5.505,1
2,medium,5.0,43,OLSR,1001,n4,n3,4,150.000,158.969,8.969,1
2,medium,5.0,43,OLSR,1001,n4,n3,4,210.000,219.029,9.029,1
2,medium,5.0,43,OLSR,1001,n4,n3,4,270.000,275.178,5.178,1
2,medium,5.0,43,OLSR,1001,n4,n3,4,330.000,339.209,9.209,1
2,medium,5.0,43,OLSR,1001,n4,n3,4,390.000,397.422,7.422,1
2,medium,5.0,43,OLSR,1001,n4,n3,4,450.000,456.323,6.323,1
2,medium,5.0,43,OLSR,1001,n3,n2,3,540.000,549.675,9.675,1
2,medium,5.0,43,DSR,1001,n4,n3,4,90.000,95.505,5.505,1
2,medium,5.0,43,DSR,1001,n4,n3,4,150.000,158.969,8.969,1
2,medium,5.0,43,DSR,1001,n4,n3,4,210.000,219.029,9.029,1
2,medium,5.0,43,DSR,1001,n4,n3,4,270.000,275.178,5.178,1
2,medium,5.0,43,DSR,1001,n4,n3,4,330.000,339.209,9.209,1
2,medium,5.0,43,DSR,1001,n4,n3,4,390.000,397.422,7.422,1
2,medium,5.0,43,DSR,1001,n4,n3,4,450.000,456.323,6.323,1
2,medium,5.0,43,DSR,1001,n3,n2,3,540.000,549.675,9.675,1
2,medium,5.0,44,DSDV,1001,n3,n2,3,120.000,125.505,5.505,1
2,medium,5.0,44,DSDV,1001,n3,n2,3,180.000,185.178,5.178,1
2,medium,5.0,44,DSDV,1001,n3,n2,3,240.000,249.029,9.029,1
2,medium,5.0,44,DSDV,1001,n3,n2,3,300.000,307.422,7.422,1
2,medium,5.0,44,DSDV,1001,n3,n2,3,360.000,369.209,9.209,1
2,medium,5.0,44,AODV,1001,n3,n2,3,120.000,125.505,5.505,1
2,medium,5.0,44,AODV,1001,n3,n2,3,180.000,185.178,5.178,1
2,medium,5.0,44,AODV,1001,n3,n2,3,240.000,249.029,9.029,1
2,medium,5.0,44,AODV,1001,n3,n2,3,300.000,307.422,7.422,1
2,medium,5.0,44,AODV,1001,n3,n2,3,360.000,369.209,9.209,1
2,medium,5.0,44,OLSR,1001,n3,n2,3,120.000,125.505,5.505,1
2,medium,5.0,44,OLSR,1001,n3,n2,3,180.000,185.178,5.178,1
2,medium,5.0,44,OLSR,1001,n3,n2,3,240.000,249.029,9.029,1
2,medium,5.0,44,OLSR,1001,n3,n2,3,300.000,307.422,7.422,1
2,medium,5.0,44,OLSR,1001,n3,n2,3,360.000,369.209,9.209,1
2,medium,5.0,44,DSR,1001,n3,n2,3,120.000,125.505,5.505,1
2,medium,5.0,44,DSR,1001,n3,n2,3,180.000,185.178,5.178,1
2,medium,5.0,44,DSR,1001,n3,n2,3,240.000,249.029,9.029,1
2,medium,5.0,44,DSR,1001,n3,n2,3,300.000,307.422,7.422,1
2,medium,5.0,44,DSR,1001,n3,n2,3,360.000,369.209,9.209,1
2,medium,6.0,38,DSDV,1001,n4,n3,4,90.000,95.645,5.645,1
2,medium,6.0,38,DSDV,1001,n4,n3,4,150.000,155.378,5.378,1
2,medium,6.0,38,AODV,1001,n4,n3,4,90.000,95.645,5.645,1
2,medium,6.0,38,AODV,1001,n4,n3,4,150.000,155.378,5.378,1
2,medium,6.0,38,OLSR,1001,n4,n3,4,90.000,95.645,5.645,1
2,medium,6.0,38,OLSR,1001,n4,n3,4,150.000,155.378,5.378,1
2,medium,6.0,38,DSR,1001,n4,n3,4,90.000,95.645,5.645,1
2,medium,6.0,38,DSR,1001,n4,n3,4,150.000,155.378,5.378,1
2,medium,6.0,39,DSDV,1001,n4,n3,4,90.000,95.891,5.891,1
2,medium,6.0,39,DSDV,1001,n4,n3,4,150.000,157.182,7.182,1
2,medium,6.0,39,DSDV,1001,n4,n3,4,210.000,215.765,5.765,1
2,medium,6.0,39,DSDV,1001,n4,n3,4,270.000,279.437,9.437,1
2,medium,6.0,39,AODV,1001,n4,n3,4,90.000,95.891,5.891,1
2,medium,6.0,39,AODV,1001,n4,n3,4,150.000,157.182,7.182,1
2,medium,6.0,39,AODV,1001,n4,n3,4,210.000,215.765,5.765,1
2,medium,6.0,39,AODV,1001,n4,n3,4,270.000,279.437,9.437,1
2,medium,6.0,39,OLSR,1001,n4,n3,4,90.000,95.891,5.891,1
2,medium,6.0,39,OLSR,1001,n4,n3,4,150.000,157.182,7.182,1
2,medium,6.0,39,OLSR,1001,n4,n3,4,210.000,215.765,5.765,1
2,medium,6.0,39,OLSR,1001,n4,n3,4,270.000,279.437,9.437,1
2,medium,6.0,39,DSR,1001,n4,n3,4,90.000,95.891,5.891,1
2,medium,6.0,39,DSR,1001,n4,n3,4,150.000,157.182,7.182,1
2,medium,6.0,39,DSR,1001,n4,n3,4,210.000,215.765,5.765,1
2,medium,6.0,39,DSR,1001,n4,n3,4,270.000,279.437,9.437,1
2,medium,6.0,40,DSDV,1001,n4,n3,4,90.000,99.029,9.029,1
2,medium,6.0,40,DSDV,1001,n4,n3,4,150.000,155.178,5.178,1
2,medium,6.0,40,DSDV,1001,n4,n3,4,210.000,215.505,5.505,1
2,medium,6.0,40,DSDV,1001,n4,n3,4,270.000,278.969,8.969,1
2,medium,6.0,40,DSDV,1001,n3,n2,3,360.000,365.465,5.465,1
2,medium,6.0,40,DSDV,1001,n3,n2,3,420.000,430.056,10.056,1
2,medium,6.0,40,DSDV,1001,n3,n2,3,480.000,485.096,5.096,1
2,medium,6.0,40,DSDV,1001,n3,n2,3,540.000,548.325,8.325,1
2,medium,6.0,40,AODV,1001,n4,n3,4,90.000,99.029,9.029,1
2,medium,6.0,40,AODV,1001,n4,n3,4,150.000,155.178,5.178,1
2,medium,6.0,40,AODV,1001,n4,n3,4,210.000,215.505,5.505,1
2,medium,6.0,40,AODV,1001,n4,n3,4,270.000,278.969,8.969,1
2,medium,6.0,40,AODV,1001,n3,n2,3,360.000,365.465,5.465,1
2,medium,6.0,40,AODV,1001,n3,n2,3,420.000,430.056,10.056,1
2,medium,6.0,40,AODV,1001,n3,n2,3,480.000,485.096,5.096,1
2,medium,6.0,40,AODV,1001,n3,n2,3,540.000,548.325,8.325,1
2,medium,6.0,40,OLSR,1001,n4,n3,4,90.000,99.029,9.029,1
2,medium,6.0,40,OLSR,1001,n4,n3,4,150.000,155.178,5.178,1
2,medium,6.0,40,OLSR,1001,n4,n3,4,210.000,215.505,5.505,1
2,medium,6.0,40,OLSR,1001,n4,n3,4,270.000,278.969,8.969,1
2,medium,6.0,40,OLSR,1001,n3,n2,3,360.000,365.465,5.465,1
2,medium,6.0,40,OLSR,1001,n3,n2,3,420.000,430.056,10.056,1
2,medium,6.0,40,OLSR,1001,n3,n2,3,480.000,485.096,5.096,1
2,medium,6.0,40,OLSR,1001,n3,n2,3,540.000,548.325,8.325,1
2,medium,6.0,40,DSR,1001,n4,n3,4,90.000,99.029,9.029,1
2,medium,6.0,40,DSR,1001,n4,n3,4,150.000,155.178,5.178,1
2,medium,6.0,40,DSR,1001,n4,n3,4,210.000,215.505,5.505,1
2,medium,6.0,40,DSR,1001,n4,n3,4,270.000,278.969,8.969,1
2,medium,6.0,40,DSR,1001,n3,n2,3,360.000,365.465,5.465,1
2,medium,6.0,40,DSR,1001,n3,n2,3,420.000,430.056,10.056,1
2,medium,6.0,40,DSR,1001,n3,n2,3,480.000,485.096,5.096,1
2,medium,6.0,40,DSR,1001,n3,n2,3,540.000,548.325,8.325,1
2,medium,6.0,41,DSDV,1001,n4,n3,4,90.000,99.209,9.209,1
2,medium,6.0,41,DSDV,1001,n4,n3,4,150.000,157.422,7.422,1
2,medium,6.0,41,DSDV,1001,n3,n2,3,240.000,245.465,5.465,1
2,medium,6.0,41,AODV,1001,n4,n3,4,90.000,99.209,9.209,1
2,medium,6.0,41,AODV,1001,n4,n3,4,150.000,157.422,7.422,1
2,medium,6.0,41,AODV,1001,n3,n2,3,240.000,245.465,5.465,1
2,medium,6.0,41,OLSR,1001,n4,n3,4,90.000,99.209,9.209,1
2,medium,6.0,41,OLSR,1001,n4,n3,4,150.000,157.422,7.422,1
2,medium,6.0,41,OLSR,1001,n3,n2,3,240.000,245.465,5.465,1
2,medium,6.0,41,DSR,1001,n4,n3,4,90.000,99.209,9.209,1
2,medium,6.0,41,DSR,1001,n4,n3,4,150.000,157.422,7.422,1
2,medium,6.0,41,DSR,1001,n3,n2,3,240.000,245.465,5.465,1
2,medium,6.0,42,DSDV,1001,n3,n2,3,120.000,125.465,5.465,1
2,medium,6.0,42,AODV,1001,n3,n2,3,120.000,125.465,5.465,1
2,medium,6.0,42,OLSR,1001,n3,n2,3,120.000,125.465,5.465,1
2,medium,6.0,42,DSR,1001,n3,n2,3,120.000,125.465,5.465,1
2,medium,6.0,43,DSDV,1001,n4,n3,4,90.000,95.505,5.505,1
2,medium,6.0,43,DSDV,1001,n4,n3,4,150.000,158.969,8.969,1
2,medium,6.0,43,DSDV,1001,n4,n3,4,210.000,219.029,9.029,1
2,medium,6.0,43,DSDV,1001,n4,n3,4,270.000,275.178,5.178,1
2,medium,6.0,43,DSDV,1001,n4,n3,4,330.000,339.209,9.209,1
2,medium,6.0,43,DSDV,1001,n4,n3,4,390.000,397.422,7.422,1
2,medium,6.0,43,DSDV,1001,n4,n3,4,450.000,456.323,6.323,1
2,medium,6.0,43,DSDV,1001,n3,n2,3,540.000,549.675,9.675,1
2,medium,6.0,43,AODV,1001,n4,n3,4,90.000,95.505,5.505,1
2,medium,6.0,43,AODV,1001,n4,n3,4,150.000,158.969,8.969,1
2,medium,6.0,43,AODV,1001,n4,n3,4,210.000,219.029,9.029,1
2,medium,6.0,43,AODV,1001,n4,n3,4,270.000,275.178,5.178,1
2,medium,6.0,43,AODV,1001,n4,n3,4,330.000,339.209,9.209,1
2,medium,6.0,43,AODV,1001,n4,n3,4,390.000,397.422,7.422,1
2,medium,6.0,43,AODV,1001,n4,n3,4,450.000,456.323,6.323,1
2,medium,6.0,43,AODV,1001,n3,n2,3,540.000,549.675,9.675,1
2,medium,6.0,43,OLSR,1001,n4,n3,4,90.000,95.505,5.505,1
2,medium,6.0,43,OLSR,1001,n4,n3,4,150.000,158.969,8.969,1
2,medium,6.0,43,OLSR,1001,n4,n3,4,210.000,219.029,9.029,1
2,medium,6.0,43,OLSR,1001,n4,n3,4,270.000,275.178,5.178,1
2,medium,6.0,43,OLSR,1001,n4,n3,4,330.000,339.209,9.209,1
2,medium,6.0,43,OLSR,1001,n4,n3,4,390.000,397.422,7.422,1
2,medium,6.0,43,OLSR,1001,n4,n3,4,450.000,456.323,6.323,1
2,medium,6.0,43,OLSR,1001,n3,n2,3,540.000,549.675,9.675,1
2,medium,6.0,43,DSR,1001,n4,n3,4,90.000,95.505,5.505,1
2,medium,6.0,43,DSR,1001,n4,n3,4,150.000,158.969,8.969,1
2,medium,6.0,43,DSR,1001,n4,n3,4,210.000,219.029,9.029,1
2,medium,6.0,43,DSR,1001,n4,n3,4,270.000,275.178,5.178,1
2,medium,6.0,43,DSR,1001,n4,n3,4,330.000,339.209,9.209,1
2,medium,6.0,43,DSR,1001,n4,n3,4,390.000,397.422,7.422,1
2,medium,6.0,43,DSR,1001,n4,n3,4,450.000,456.323,6.323,1
2,medium,6.0,43,DSR,1001,n3,n2,3,540.000,549.675,9.675,1
2,medium,6.0,44,DSDV,1001,n3,n2,3,120.000,125.505,5.505,1
2,medium,6.0,44,DSDV,1001,n3,n2,3,180.000,185.178,5.178,1
2,medium,6.0,44,DSDV,1001,n3,n2,3,240.000,249.029,9.029,1
2,medium,6.0,44,DSDV,1001,n3,n2,3,300.000,307.422,7.422,1
2,medium,6.0,44,DSDV,1001,n3,n2,3,360.000,369.209,9.209,1
2,medium,6.0,44,AODV,1001,n3,n2,3,120.000,125.505,5.505,1
2,medium,6.0,44,AODV,1001,n3,n2,3,180.000,185.178,5.178,1
2,medium,6.0,44,AODV,1001,n3,n2,3,240.000,249.029,9.029,1
2,medium,6.0,44,AODV,1001,n3,n2,3,300.000,307.422,7.422,1
2,medium,6.0,44,AODV,1001,n3,n2,3,360.000,369.209,9.209,1
2,medium,6.0,44,OLSR,1001,n3,n2,3,120.000,125.505,5.505,1
2,medium,6.0,44,OLSR,1001,n3,n2,3,180.000,185.178,5.178,1
2,medium,6.0,44,OLSR,1001,n3,n2,3,240.000,249.029,9.029,1
2,medium,6.0,44,OLSR,1001,n3,n2,3,300.000,307.422,7.422,1
2,medium,6.0,44,OLSR,1001,n3,n2,3,360.000,369.209,9.209,1
2,medium,6.0,44,DSR,1001,n3,n2,3,120.000,125.505,5.505,1
2,medium,6.0,44,DSR,1001,n3,n2,3,180.000,185.178,5.178,1
2,medium,6.0,44,DSR,1001,n3,n2,3,240.000,249.029,9.029,1
2,medium,6.0,44,DSR,1001,n3,n2,3,300.000,307.422,7.422,1
2,medium,6.0,44,DSR,1001,n3,n2,3,360.000,369.209,9.209,1
2,medium,6.5,38,DSDV,1001,n4,n3,4,90.000,95.645,5.645,1
2,medium,6.5,38,DSDV,1001,n4,n3,4,150.000,155.378,5.378,1
2,medium,6.5,38,AODV,1001,n4,n3,4,90.000,95.645,5.645,1
2,medium,6.5,38,AODV,1001,n4,n3,4,150.000,155.378,5.378,1
2,medium,6.5,38,OLSR,1001,n4,n3,4,90.000,95.645,5.645,1
2,medium,6.5,38,OLSR,1001,n4,n3,4,150.000,155.378,5.378,1
2,medium,6.5,38,DSR,1001,n4,n3,4,90.000,95.645,5.645,1
2,medium,6.5,38,DSR,1001,n4,n3,4,150.000,155.378,5.378,1
2,medium,6.5,39,DSDV,1001,n4,n3,4,90.000,95.891,5.891,1
2,medium,6.5,39,DSDV,1001,n4,n3,4,150.000,157.182,7.182,1
2,medium,6.5,39,DSDV,1001,n4,n3,4,210.000,215.765,5.765,1
2,medium,6.5,39,DSDV,1001,n4,n3,4,270.000,279.437,9.437,1
2,medium,6.5,39,AODV,1001,n4,n3,4,90.000,95.891,5.891,1
2,medium,6.5,39,AODV,1001,n4,n3,4,150.000,157.182,7.182,1
2,medium,6.5,39,AODV,1001,n4,n3,4,210.000,215.765,5.765,1
2,medium,6.5,39,AODV,1001,n4,n3,4,270.000,279.437,9.437,1
2,medium,6.5,39,OLSR,1001,n4,n3,4,90.000,95.891,5.891,1
2,medium,6.5,39,OLSR,1001,n4,n3,4,150.000,157.182,7.182,1
2,medium,6.5,39,OLSR,1001,n4,n3,4,210.000,215.765,5.765,1
2,medium,6.5,39,OLSR,1001,n4,n3,4,270.000,279.437,9.437,1
2,medium,6.5,39,DSR,1001,n4,n3,4,90.000,95.891,5.891,1
2,medium,6.5,39,DSR,1001,n4,n3,4,150.000,157.182,7.182,1
2,medium,6.5,39,DSR,1001,n4,n3,4,210.000,215.765,5.765,1
2,medium,6.5,39,DSR,1001,n4,n3,4,270.000,279.437,9.437,1
2,medium,6.5,40,DSDV,1001,n4,n3,4,90.000,99.029,9.029,1
2,medium,6.5,40,DSDV,1001,n4,n3,4,150.000,155.178,5.178,1
2,medium,6.5,40,DSDV,1001,n4,n3,4,210.000,215.505,5.505,1
2,medium,6.5,40,DSDV,1001,n4,n3,4,270.000,278.969,8.969,1
2,medium,6.5,40,DSDV,1001,n3,n2,3,360.000,365.465,5.465,1
2,medium,6.5,40,DSDV,1001,n3,n2,3,420.000,430.056,10.056,1
2,medium,6.5,40,DSDV,1001,n3,n2,3,480.000,485.096,5.096,1
2,medium,6.5,40,DSDV,1001,n3,n2,3,540.000,548.325,8.325,1
2,medium,6.5,40,AODV,1001,n4,n3,4,90.000,99.029,9.029,1
2,medium,6.5,40,AODV,1001,n4,n3,4,150.000,155.178,5.178,1
2,medium,6.5,40,AODV,1001,n4,n3,4,210.000,215.505,5.505,1
2,medium,6.5,40,AODV,1001,n4,n3,4,270.000,278.969,8.969,1
2,medium,6.5,40,AODV,1001,n3,n2,3,360.000,365.465,5.465,1
2,medium,6.5,40,AODV,1001,n3,n2,3,420.000,430.056,10.056,1
2,medium,6.5,40,AODV,1001,n3,n2,3,480.000,485.096,5.096,1
2,medium,6.5,40,AODV,1001,n3,n2,3,540.000,548.325,8.325,1
2,medium,6.5,40,OLSR,1001,n4,n3,4,90.000,99.029,9.029,1
2,medium,6.5,40,OLSR,1001,n4,n3,4,150.000,155.178,5.178,1
2,medium,6.5,40,OLSR,1001,n4,n3,4,210.000,215.505,5.505,1
2,medium,6.5,40,OLSR,1001,n4,n3,4,270.000,278.969,8.969,1
2,medium,6.5,40,OLSR,1001,n3,n2,3,360.000,365.465,5.465,1
2,medium,6.5,40,OLSR,1001,n3,n2,3,420.000,430.056,10.056,1
2,medium,6.5,40,OLSR,1001,n3,n2,3,480.000,485.096,5.096,1
2,medium,6.5,40,OLSR,1001,n3,n2,3,540.000,548.325,8.325,1
2,medium,6.5,40,DSR,1001,n4,n3,4,90.000,99.029,9.029,1
2,medium,6.5,40,DSR,1001,n4,n3,4,150.000,155.178,5.178,1
2,medium,6.5,40,DSR,1001,n4,n3,4,210.000,215.505,5.505,1
2,medium,6.5,40,DSR,1001,n4,n3,4,270.000,278.969,8.969,1
2,medium,6.5,40,DSR,1001,n3,n2,3,360.000,365.465,5.465,1
2,medium,6.5,40,DSR,1001,n3,n2,3,420.000,430.056,10.056,1
2,medium,6.5,40,DSR,1001,n3,n2,3,480.000,485.096,5.096,1
2,medium,6.5,40,DSR,1001,n3,n2,3,540.000,548.325,8.325,1
2,medium,6.5,41,DSDV,1001,n4,n3,4,90.000,99.209,9.209,1
2,medium,6.5,41,DSDV,1001,n4,n3,4,150.000,157.422,7.422,1
2,medium,6.5,41,DSDV,1001,n3,n2,3,240.000,245.465,5.465,1
2,medium,6.5,41,AODV,1001,n4,n3,4,90.000,99.209,9.209,1
2,medium,6.5,41,AODV,1001,n4,n3,4,150.000,157.422,7.422,1
2,medium,6.5,41,AODV,1001,n3,n2,3,240.000,245.465,5.465,1
2,medium,6.5,41,OLSR,1001,n4,n3,4,90.000,99.209,9.209,1
2,medium,6.5,41,OLSR,1001,n4,n3,4,150.000,157.422,7.422,1
2,medium,6.5,41,OLSR,1001,n3,n2,3,240.000,245.465,5.465,1
2,medium,6.5,41,DSR,1001,n4,n3,4,90.000,99.209,9.209,1
2,medium,6.5,41,DSR,1001,n4,n3,4,150.000,157.422,7.422,1
2,medium,6.5,41,DSR,1001,n3,n2,3,240.000,245.465,5.465,1
2,medium,6.5,42,DSDV,1001,n3,n2,3,120.000,125.465,5.465,1
2,medium,6.5,42,AODV,1001,n3,n2,3,120.000,125.465,5.465,1
2,medium,6.5,42,OLSR,1001,n3,n2,3,120.000,125.465,5.465,1
2,medium,6.5,42,DSR,1001,n3,n2,3,120.000,125.465,5.465,1
2,medium,6.5,43,DSDV,1001,n4,n3,4,90.000,95.505,5.505,1
2,medium,6.5,43,DSDV,1001,n4,n3,4,150.000,158.969,8.969,1
2,medium,6.5,43,DSDV,1001,n4,n3,4,210.000,219.029,9.029,1
2,medium,6.5,43,DSDV,1001,n4,n3,4,270.000,275.178,5.178,1
2,medium,6.5,43,DSDV,1001,n4,n3,4,330.000,339.209,9.209,1
2,medium,6.5,43,DSDV,1001,n4,n3,4,390.000,397.422,7.422,1
2,medium,6.5,43,DSDV,1001,n4,n3,4,450.000,456.323,6.323,1
2,medium,6.5,43,DSDV,1001,n3,n2,3,540.000,549.675,9.675,1
2,medium,6.5,43,AODV,1001,n4,n3,4,90.000,95.505,5.505,1
2,medium,6.5,43,AODV,1001,n4,n3,4,150.000,158.969,8.969,1
2,medium,6.5,43,AODV,1001,n4,n3,4,210.000,219.029,9.029,1
2,medium,6.5,43,AODV,1001,n4,n3,4,270.000,275.178,5.178,1
2,medium,6.5,43,AODV,1001,n4,n3,4,330.000,339.209,9.209,1
2,medium,6.5,43,AODV,1001,n4,n3,4,390.000,397.422,7.422,1
2,medium,6.5,43,AODV,1001,n4,n3,4,450.000,456.323,6.323,1
2,medium,6.5,43,AODV,1001,n3,n2,3,540.000,549.675,9.675,1
2,medium,6.5,43,OLSR,1001,n4,n3,4,90.000,95.505,5.505,1
2,medium,6.5,43,OLSR,1001,n4,n3,4,150.000,158.969,8.969,1
2,medium,6.5,43,OLSR,1001,n4,n3,4,210.000,219.029,9.029,1
2,medium,6.5,43,OLSR,1001,n4,n3,4,270.000,275.178,5.178,1
2,medium,6.5,43,OLSR,1001,n4,n3,4,330.000,339.209,9.209,1
2,medium,6.5,43,OLSR,1001,n4,n3,4,390.000,397.422,7.422,1
2,medium,6.5,43,OLSR,1001,n4,n3,4,450.000,456.323,6.323,1
2,medium,6.5,43,OLSR,1001,n3,n2,3,540.000,549.675,9.675,1
